species,lease_area,month,buffer_size,density
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",6,50000,17.77642
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",6,100000,15.213873
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,6,0,1.1089207
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,6,10000,1.2690632
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,6,50000,1.7233591
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,6,100000,3.9356582
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,6,0,0.56887585
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,6,10000,0.64673406
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,6,50000,1.1266468
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,6,100000,2.2933583
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,6,0,6.492626
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,6,10000,7.055534
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,6,50000,20.447954
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,6,100000,23.764353
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",6,0,2.3892164
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",6,10000,3.009641
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",6,50000,4.853133
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",6,100000,5.8588023
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",6,0,0.89136
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",6,10000,0.9207274
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",6,50000,1.0198185
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",6,100000,1.9503796
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,6,0,10.533547
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,6,10000,9.523895
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,6,50000,31.577871
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,6,100000,27.267101
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,6,0,1.4658182
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,6,10000,1.4701757
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,6,50000,2.2292588
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,6,100000,4.3656154
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,6,0,1.5059046
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,6,10000,1.5939891
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,6,50000,2.730944
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,6,100000,4.7744637
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,6,0,1.4418709
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,6,10000,1.6406648
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,6,50000,2.864199
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,6,100000,5.290404
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,6,0,12.4838
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,6,10000,23.111696
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,6,50000,21.78608
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,6,100000,20.28012
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,6,0,1.3907335
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,6,10000,1.2074212
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,6,50000,1.618403
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,6,100000,3.6351264
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",6,0,4.0412827
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",6,10000,4.164008
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",6,50000,5.569633
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",6,100000,9.420143
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,6,0,3.8848712
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,6,10000,4.208018
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,6,50000,5.35122
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,6,100000,11.876728
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",6,0,4.0494018
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",6,10000,4.03661
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",6,50000,5.7722216
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",6,100000,13.117667
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",6,0,3.5556648
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",6,10000,3.9116583
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",6,50000,7.7167478
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",6,100000,14.607791
Common_bottlenose_dolphin,OCS-A 0542 - Invenergy Wind Offshore LLC,6,0,4.3635077
Common_bottlenose_dolphin,OCS-A 0542 - Invenergy Wind Offshore LLC,6,10000,4.4121094
Common_bottlenose_dolphin,OCS-A 0542 - Invenergy Wind Offshore LLC,6,50000,5.8407946
Common_bottlenose_dolphin,OCS-A 0542 - Invenergy Wind Offshore LLC,6,100000,14.964696
Common_bottlenose_dolphin,OCS-A 0544 - Vineyard Mid-Atlantic LLC,6,0,2.2350671
Common_bottlenose_dolphin,OCS-A 0544 - Vineyard Mid-Atlantic LLC,6,10000,2.305218
Common_bottlenose_dolphin,OCS-A 0544 - Vineyard Mid-Atlantic LLC,6,50000,3.634377
Common_bottlenose_dolphin,OCS-A 0544 - Vineyard Mid-Atlantic LLC,6,100000,6.0181904
Common_bottlenose_dolphin,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",6,0,6.153097
Common_bottlenose_dolphin,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",6,10000,7.607014
Common_bottlenose_dolphin,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",6,50000,11.625636
Common_bottlenose_dolphin,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",6,100000,10.42191
Common_bottlenose_dolphin,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",6,0,5.882097
Common_bottlenose_dolphin,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",6,10000,8.118719
Common_bottlenose_dolphin,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",6,50000,10.871159
Common_bottlenose_dolphin,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",6,100000,9.975469
Common_bottlenose_dolphin,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",6,0,8.71246
Common_bottlenose_dolphin,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",6,10000,17.921652
Common_bottlenose_dolphin,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",6,50000,16.290323
Common_bottlenose_dolphin,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",6,100000,12.659214
Common_bottlenose_dolphin,"OCS-G 37334 - RWE Offshore US Gulf, LLC",6,0,nan
Common_bottlenose_dolphin,"OCS-G 37334 - RWE Offshore US Gulf, LLC",6,10000,nan
Common_bottlenose_dolphin,"OCS-G 37334 - RWE Offshore US Gulf, LLC",6,50000,nan
Common_bottlenose_dolphin,"OCS-G 37334 - RWE Offshore US Gulf, LLC",6,100000,nan
Common_bottlenose_dolphin,OCS-A 0482 - GSOE I  LLC,7,0,16.547798
Common_bottlenose_dolphin,OCS-A 0482 - GSOE I  LLC,7,10000,18.862656
Common_bottlenose_dolphin,OCS-A 0482 - GSOE I  LLC,7,50000,33.905148
Common_bottlenose_dolphin,OCS-A 0482 - GSOE I  LLC,7,100000,26.177671
Common_bottlenose_dolphin,OCS-A 0483 - Virginia Electric and Power Company,7,0,6.3847046
Common_bottlenose_dolphin,OCS-A 0483 - Virginia Electric and Power Company,7,10000,7.455243
Common_bottlenose_dolphin,OCS-A 0483 - Virginia Electric and Power Company,7,50000,25.094624
Common_bottlenose_dolphin,OCS-A 0483 - Virginia Electric and Power Company,7,100000,24.844324
Common_bottlenose_dolphin,"OCS-A 0486 - Revolution Wind, LLC",7,0,0.83209485
Common_bottlenose_dolphin,"OCS-A 0486 - Revolution Wind, LLC",7,10000,0.80941224
Common_bottlenose_dolphin,"OCS-A 0486 - Revolution Wind, LLC",7,50000,1.0850267
Common_bottlenose_dolphin,"OCS-A 0486 - Revolution Wind, LLC",7,100000,1.9143757
Common_bottlenose_dolphin,OCS-A 0487 - Sunrise Wind LLC,7,0,1.696261
Common_bottlenose_dolphin,OCS-A 0487 - Sunrise Wind LLC,7,10000,1.5781928
Common_bottlenose_dolphin,OCS-A 0487 - Sunrise Wind LLC,7,50000,1.457091
Common_bottlenose_dolphin,OCS-A 0487 - Sunrise Wind LLC,7,100000,2.6884077
Common_bottlenose_dolphin,OCS-A 0490 - US Wind Inc.,7,0,14.119064
Common_bottlenose_dolphin,OCS-A 0490 - US Wind Inc.,7,10000,24.290318
Common_bottlenose_dolphin,OCS-A 0490 - US Wind Inc.,7,50000,34.005684
Common_bottlenose_dolphin,OCS-A 0490 - US Wind Inc.,7,100000,26.386717
Common_bottlenose_dolphin,OCS-A 0498 - Ocean Wind LLC,7,0,8.829719
Common_bottlenose_dolphin,OCS-A 0498 - Ocean Wind LLC,7,10000,11.746473
Common_bottlenose_dolphin,OCS-A 0498 - Ocean Wind LLC,7,50000,20.28049
Common_bottlenose_dolphin,OCS-A 0498 - Ocean Wind LLC,7,100000,17.545372
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",7,0,7.715605
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",7,10000,15.782268
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",7,50000,17.867664
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",7,100000,13.87056
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,7,0,1.2768354
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,7,10000,1.4150718
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,7,50000,1.7308965
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,7,100000,3.5073988
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,7,0,0.5928945
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,7,10000,0.7041969
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,7,50000,1.3769096
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,7,100000,2.2954915
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,7,0,5.215093
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,7,10000,6.062847
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,7,50000,21.80713
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,7,100000,25.06128
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",7,0,2.378234
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",7,10000,3.2253504
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",7,50000,4.7674975
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",7,100000,5.110142
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",7,0,1.1849055
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",7,10000,1.218054
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",7,50000,1.2277373
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",7,100000,1.9222664
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,7,0,13.091929
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,7,10000,11.669817
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,7,50000,33.069935
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,7,100000,26.224417
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,7,0,1.5812855
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,7,10000,1.5615839
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,7,50000,2.2716737
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,7,100000,3.8601398
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,7,0,1.6809127
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,7,10000,1.761418
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,7,50000,2.7345939
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,7,100000,4.1754885
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,7,0,1.9136758
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,7,10000,2.0800064
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,7,50000,2.9347305
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,7,100000,4.565486
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,7,0,15.165278
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,7,10000,25.344297
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,7,50000,22.296988
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,7,100000,19.428743
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,7,0,1.524014
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,7,10000,1.3128743
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,7,50000,1.730412
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,7,100000,3.2934945
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",7,0,3.0930126
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",7,10000,3.2202606
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",7,50000,4.38004
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",7,100000,7.300032
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,7,0,3.0185254
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,7,10000,3.207834
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,7,50000,4.1958184
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,7,100000,9.381614
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",7,0,3.1030571
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",7,10000,3.1212015
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",7,50000,4.562797
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",7,100000,10.503592
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",7,0,2.9937613
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",7,10000,3.2819011
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",7,50000,6.790489
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",7,100000,11.942165
Common_bottlenose_dolphin,OCS-A 0542 - Invenergy Wind Offshore LLC,7,0,3.3182766
Common_bottlenose_dolphin,OCS-A 0542 - Invenergy Wind Offshore LLC,7,10000,3.4067776
Common_bottlenose_dolphin,OCS-A 0542 - Invenergy Wind Offshore LLC,7,50000,4.691572
Common_bottlenose_dolphin,OCS-A 0542 - Invenergy Wind Offshore LLC,7,100000,11.993686
Common_bottlenose_dolphin,OCS-A 0544 - Vineyard Mid-Atlantic LLC,7,0,2.0812027
Common_bottlenose_dolphin,OCS-A 0544 - Vineyard Mid-Atlantic LLC,7,10000,2.147801
Common_bottlenose_dolphin,OCS-A 0544 - Vineyard Mid-Atlantic LLC,7,50000,3.4315784
Common_bottlenose_dolphin,OCS-A 0544 - Vineyard Mid-Atlantic LLC,7,100000,5.1678267
Common_bottlenose_dolphin,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",7,0,6.254266
Common_bottlenose_dolphin,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",7,10000,7.601307
Common_bottlenose_dolphin,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",7,50000,11.727344
Common_bottlenose_dolphin,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",7,100000,11.001283
Common_bottlenose_dolphin,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",7,0,5.7202497
Common_bottlenose_dolphin,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",7,10000,7.8850627
Common_bottlenose_dolphin,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",7,50000,10.804175
Common_bottlenose_dolphin,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",7,100000,10.413628
Common_bottlenose_dolphin,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",7,0,9.292223
Common_bottlenose_dolphin,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",7,10000,17.653559
Common_bottlenose_dolphin,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",7,50000,15.665268
Common_bottlenose_dolphin,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",7,100000,11.72843
Common_bottlenose_dolphin,"OCS-G 37334 - RWE Offshore US Gulf, LLC",7,0,nan
Common_bottlenose_dolphin,"OCS-G 37334 - RWE Offshore US Gulf, LLC",7,10000,nan
Common_bottlenose_dolphin,"OCS-G 37334 - RWE Offshore US Gulf, LLC",7,50000,nan
Common_bottlenose_dolphin,"OCS-G 37334 - RWE Offshore US Gulf, LLC",7,100000,nan
Common_bottlenose_dolphin,OCS-A 0482 - GSOE I  LLC,8,0,17.928848
Common_bottlenose_dolphin,OCS-A 0482 - GSOE I  LLC,8,10000,20.500637
Common_bottlenose_dolphin,OCS-A 0482 - GSOE I  LLC,8,50000,39.08517
Common_bottlenose_dolphin,OCS-A 0482 - GSOE I  LLC,8,100000,29.737259
Common_bottlenose_dolphin,OCS-A 0483 - Virginia Electric and Power Company,8,0,6.7859817
Common_bottlenose_dolphin,OCS-A 0483 - Virginia Electric and Power Company,8,10000,8.155051
Common_bottlenose_dolphin,OCS-A 0483 - Virginia Electric and Power Company,8,50000,29.297886
Common_bottlenose_dolphin,OCS-A 0483 - Virginia Electric and Power Company,8,100000,28.519741
Common_bottlenose_dolphin,"OCS-A 0486 - Revolution Wind, LLC",8,0,0.8404267
Common_bottlenose_dolphin,"OCS-A 0486 - Revolution Wind, LLC",8,10000,0.8148547
Common_bottlenose_dolphin,"OCS-A 0486 - Revolution Wind, LLC",8,50000,1.1049488
Common_bottlenose_dolphin,"OCS-A 0486 - Revolution Wind, LLC",8,100000,1.8415567
Common_bottlenose_dolphin,OCS-A 0487 - Sunrise Wind LLC,8,0,1.7039976
Common_bottlenose_dolphin,OCS-A 0487 - Sunrise Wind LLC,8,10000,1.5931147
Common_bottlenose_dolphin,OCS-A 0487 - Sunrise Wind LLC,8,50000,1.4602834
Common_bottlenose_dolphin,OCS-A 0487 - Sunrise Wind LLC,8,100000,2.496952
Common_bottlenose_dolphin,OCS-A 0490 - US Wind Inc.,8,0,15.514407
Common_bottlenose_dolphin,OCS-A 0490 - US Wind Inc.,8,10000,27.85786
Common_bottlenose_dolphin,OCS-A 0490 - US Wind Inc.,8,50000,40.79847
Common_bottlenose_dolphin,OCS-A 0490 - US Wind Inc.,8,100000,30.173813
Common_bottlenose_dolphin,OCS-A 0498 - Ocean Wind LLC,8,0,8.746182
Common_bottlenose_dolphin,OCS-A 0498 - Ocean Wind LLC,8,10000,12.0457325
Common_bottlenose_dolphin,OCS-A 0498 - Ocean Wind LLC,8,50000,21.839773
Common_bottlenose_dolphin,OCS-A 0498 - Ocean Wind LLC,8,100000,18.902683
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",8,0,7.641188
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",8,10000,16.785936
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",8,50000,19.23608
Common_bottlenose_dolphin,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",8,100000,14.165431
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,8,0,1.3529711
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,8,10000,1.4876599
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,8,50000,1.7199197
Common_bottlenose_dolphin,OCS-A 0500 - Bay State Wind LLC,8,100000,3.1757643
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,8,0,0.64076596
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,8,10000,0.76727575
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,8,50000,1.4778105
Common_bottlenose_dolphin,OCS-A 0501 - Vineyard Wind LLC,8,100000,2.220587
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,8,0,4.932673
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,8,10000,5.7854204
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,8,50000,23.762466
Common_bottlenose_dolphin,OCS-A 0508 - Avangrid Renewables LLC,8,100000,27.203627
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",8,0,1.7816825
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",8,10000,2.6575313
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",8,50000,3.8304572
Common_bottlenose_dolphin,"OCS-A 0512  -  Empire Offshore Wind, LLC",8,100000,4.434546
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",8,0,1.187384
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",8,10000,1.2182868
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",8,50000,1.2370656
Common_bottlenose_dolphin,"OCS-A 0517 - South Fork Wind, LLC",8,100000,1.8402215
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,8,0,13.83994
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,8,10000,12.393521
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,8,50000,38.55395
Common_bottlenose_dolphin,OCS-A 0519 - Skipjack Offshore Energy LLC,8,100000,29.714573
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,8,0,1.8568113
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,8,10000,1.8023579
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,8,50000,2.287019
Common_bottlenose_dolphin,OCS-A 0520 - Beacon Wind LLC,8,100000,3.4673746
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,8,0,1.9638752
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,8,10000,2.0156584
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,8,50000,2.702433
Common_bottlenose_dolphin,OCS-A 0521 - SouthCoast Wind Energy LLC,8,100000,3.7329178
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,8,0,2.0921376
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,8,10000,2.2677457
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,8,50000,2.8759105
Common_bottlenose_dolphin,OCS-A 0522 - Vineyard Northeast LLC,8,100000,4.045819
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,8,0,15.491013
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,8,10000,27.950262
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,8,50000,23.804237
Common_bottlenose_dolphin,OCS-A 0532 - Orsted North America Inc.,8,100000,21.3021
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,8,0,1.7264695
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,8,10000,1.4746848
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,8,50000,1.7781343
Common_bottlenose_dolphin,OCS-A 0534 - Park City Wind LLC,8,100000,3.0065734
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",8,0,2.5887873
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",8,10000,2.6857302
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",8,50000,3.6595795
Common_bottlenose_dolphin,"OCS-A 0537 - Bluepoint Wind, LLC",8,100000,6.2593837
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,8,0,2.7778783
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,8,10000,2.8794665
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,8,50000,3.564594
Common_bottlenose_dolphin,OCS-A 0538 - Attentive Energy LLC,8,100000,8.515359
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",8,0,2.9961176
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",8,10000,2.9100943
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",8,50000,4.0116463
Common_bottlenose_dolphin,"OCS-A 0539 - Community Offshore Wind, LLC",8,100000,9.795754
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",8,0,2.7460058
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",8,10000,3.048763
Common_bottlenose_dolphin,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",8,50000,6.662282
